,chembl_id,IC50,units,canonical_smiles,pIC50
4700,CHEMBL3133821,270.0,nM,Oc1cccc(Nc2ccnc3[nH]c4ccccc4c23)c1,6.568636235841013
337,CHEMBL337027,160.0,nM,CO[C@H]1[C@H](C[C@@H]2O[C@@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)C(=O)CCC(=O)O,6.795880017344075
5443,CHEMBL3740003,2890.0,nM,Cc1[nH]c(c2ccccc2)c(c3ccccc3)c1C4=CC=C(NC(=O)c5ccccc5)C(=O)O4,5.539102157243452
5044,CHEMBL3325475,1300.0,nM,COC(=O)C1=C(N)N(C2=C(C1c3cc4cc(OC)ccc4n5nnnc35)C(=O)CCC2)c6cccnc6,5.886056647693163
1958,CHEMBL233325,26.0,nM,O[C@H]1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)C1,7.585026652029182
3409,CHEMBL1242573,1200.0,nM,CC(C)n1nc(c2cc(F)c3cn[nH]c3c2)c4c(N)ncnc14,5.920818753952375
5601,CHEMBL3763360,9.1,nM,COc1ccc(\C=C\C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]5CCOC5)cc1,8.040958607678906
5595,CHEMBL3765815,9.61,nM,COCCOc1cc2ncnc(Nc3ccc(cc3)C(=O)NC45CC6CC(CC(C6)C4)C5)c2cc1OCCOC,8.017276612331454
2773,CHEMBL479800,10.0,nM,Fc1cccc(COc2ccc(Nc3ncnc4cc(sc34)c5occc5)cc2Cl)c1,8.0
6196,CHEMBL3671523,19.0,nM,C\C=C\C(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.721246399047171
5805,CHEMBL3973028,86.0,nM,CCC(=O)Nc1cc2c(N[C@H](C)c3ccccc3)ncnc2cc1OC,7.0655015487564325
3964,CHEMBL1945448,90.0,nM,Clc1ccc(cc1)S(=O)(=O)NC(=O)c2cncc(Br)c2,7.045757490560675
6114,CHEMBL3963620,50.0,nM,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc4csc(n4)c5ccc(Cl)cc5,7.301029995663981
6007,CHEMBL3905242,235.0,nM,COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(Cl)cc4)cc3)ncnc2cc1OCCCN5CCN(C)CC5,6.628932137728263
5289,CHEMBL3628791,2980.0,nM,Fc1ccc(Nc2ncnc3sccc23)cc1Cl,5.525783735923745
3489,CHEMBL1641997,45200.0,nM,Brc1cccc(Nc2ncc(C#N)c3ccc(NC(=O)c4cocc4)cc23)c1,4.3448615651886175
3730,CHEMBL1830258,23270.0,nM,NC(=S)N\N=C(\C=C\c1ccccc1Cl)/c2ccccc2,4.63320361671327
6514,CHEMBL3647419,36.0,nM,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)\C=C\[C@@H]5C[C@@H](O)CN5C,7.443697499232712
4547,CHEMBL2425094,48.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CC5(CSC5)C4,7.318758762624412
2070,CHEMBL3085379,200.0,nM,CCN(CC)[C@](C)(Cc1ccncc1)C#Cc2ncnc3cc(OC)c(OC)cc23,6.698970004336019
81,CHEMBL76082,560000.0,nM,[O-][N+](=O)c1cc2OCOc2cc1C=C(C#N)C#N,3.2518119729937993
3855,CHEMBL1914663,45.0,nM,Br.Oc1ccc(cc1)c2cc3c(NCc4ccccc4F)ncnc3[nH]2,7.346787486224656
1077,CHEMBL347659,13000.0,nM,COC(=O)c1ccc(CNC(=O)c2c(SSc3c(C(=O)NCc4ccc(cc4)C(=O)OC)c5ccccc5n3C)n(C)c6ccccc26)cc1,4.886056647693163
3834,CHEMBL1910273,29500.0,nM,Nc1ncnc2nc(Nc3ccc(cc3)S(=O)(=O)N)c4c(N)scc4c12,4.530177984021837
431,CHEMBL1202473,300.0,nM,Cl.COc1cc2c(Nc3cc(O)c(C)cc3F)ncnc2cc1OCC4CCN(C)CC4,6.522878745280337
5538,CHEMBL3759085,276.0,nM,C[C@@H](Nc1ncnc2sc(cc12)c3ccccc3C(=O)N)c4ccccc4,6.559090917934782
6648,CHEMBL4090323,100000.0,nM,Fc1ccc(cc1)c2oc(Cc3nc4ccccc4[nH]3)nn2,4.0
2109,CHEMBL256362,1100.0,nM,C[C@@H](Oc1cccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c12)C(=O)N(C)C,5.958607314841775
5610,CHEMBL3775112,99.0,nM,Brc1cccc(Nc2ncnc3cc4OCC(=O)N(CCCN5CCCCC5)c4cc23)c1,7.00436480540245
3022,CHEMBL609321,16.9,nM,Oc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OCC=C=C,7.772113295386326
5674,CHEMBL3805280,387.8,nM,COCCOc1cc2ncnc(Nc3ccc(F)c(c3)C#N)c2c4OCCOc14,6.411392195257314
4449,CHEMBL2347973,7893.0,nM,COC(=O)[C@@H](Nc1ncnc2oc(c3ccccc3)c(c4ccccc4)c12)c5ccccc5,5.102757897194635
1913,CHEMBL1204199,0.41,nM,Cl.CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,9.387216143280265
704,CHEMBL293064,93.0,nM,CCN(CC)CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,7.031517051446065
4628,CHEMBL2442319,3510.0,nM,COc1cc(OC)c2C(=O)N(C=Cc2c1)c3cccc(c3)C#C,5.454692883534176
5276,CHEMBL3622625,32.2,nM,C=CC(=O)Nc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1O[C@H]4CCOC4,7.492144128304169
4933,CHEMBL3297899,70.7,nM,CCN(c1ccc(OC)cc1)c2nc(C)nc3oc(C)cc23,7.150580586203101
3538,CHEMBL1683973,11.0,nM,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCCCN4CCCC4,7.958607314841775
342,CHEMBL337026,200.0,nM,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n3c4ccccc4c5c6C(=O)NC(=O)c6c7c8ccccc8n2c7c35,6.698970004336019
3890,CHEMBL1928950,48.0,nM,Fc1cccc(COc2ccc(Nc3cc(Oc4cccc(NC(=O)CC#N)c4)ncn3)cc2Cl)c1,7.318758762624412
803,CHEMBL358746,600.0,nM,Oc1cc(\C=C(/C#N)\C(=O)NCCCCNC(=O)\C(=C\c2cc(O)c(O)c(O)c2)\C#N)cc(O)c1O,6.221848749616356
1982,CHEMBL247100,210.0,nM,Cc1ccn2ncnc(Nc3ccc4[nH]ncc4c3)c12,6.6777807052660805
1665,CHEMBL194337,2100.0,nM,CN1CCC(CC1)Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c23,5.6777807052660805
4101,CHEMBL2031307,0.68,nM,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCN(C)C,9.167491087293763
5866,CHEMBL3932176,2.0,nM,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc5ccccc5)c3)c2cc1NC(=O)\C=C\CN(C)C,8.698970004336019
2979,CHEMBL606413,1400.0,nM,CN(C)c1cccc2c(cccc12)S(=O)(=O)NCCN\N=N\c3ccc4ncnc(Nc5cccc(Cl)c5)c4c3,5.853871964321762
349,CHEMBL131193,910.0,nM,CO[C@H]1[C@H](C[C@@H]2O[C@@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)Cc9ccccc9,6.040958607678906
50,CHEMBL66570,13.0,nM,CCN1CCN(CC1)C(=O)c2cc(C)c(\C=C\3/C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c34)[nH]2,7.886056647693163
3019,CHEMBL592713,17.7,nM,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OCCCC#C,7.752026733638194
6123,CHEMBL3676391,246.0,nM,CCOC(=O)CC(=O)OCCOCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,6.609064892896621
3522,CHEMBL1683957,20000.0,nM,Cc1c(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)ncnc1c4ccccc4,4.698970004336019
757,CHEMBL154080,44000.0,nM,COC(=O)c1ccc(CNC(=O)CCc2c(SSc3[nH]c4ccccc4c3CCC(=O)NCc5ccc(cc5)C(=O)OC)[nH]c6ccccc26)cc1,4.356547323513812
6241,CHEMBL3671567,1954.0,nM,Fc1cc(Br)ccc1Nc2ncnc3cc(OCCNC(=O)C4CCCN4)c(NC(=O)C=C)cc23,5.709075440617245
5549,CHEMBL3759478,9.0,nM,OC[C@@H](Nc1ncnc2sc(cc12)c3ccccc3)c4ccccc4,8.045757490560675
3285,CHEMBL1241579,4800.0,nM,C[C@H](CN)n1nc(c2ccc(Cl)c(O)c2)c3c(N)ncnc13,5.318758762624412
748,CHEMBL155607,22000.0,nM,NC(=O)CCC1C(=Nc2ccccc12)S,4.657577319177793
2600,CHEMBL489897,1.514,nM,Fc1ccc(Cc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)nc23)cc1Cl,8.819874124835946
3970,CHEMBL1945645,18150.0,nM,Clc1ccc(cc1)S(=O)(=O)NC(=O)c2ccc(Cl)nc2,4.741123370627869
5306,CHEMBL3633933,227.0,nM,CCNC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1,6.6439741428068775
5067,CHEMBL3393072,8490.0,nM,Brc1cccnc1NC(=S)NNC(=O)Cc2c[nH]c3ccccc23,5.071092309756048
1821,CHEMBL207235,10.0,nM,CO[C@@H]1C[C@@H](N(Cc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C1)C(=O)N,8.0
2201,CHEMBL272258,251.19,nM,Nc1ccccc1Nc2ncnc3ccncc23,6.599997654072044
3982,CHEMBL1944928,76400.0,nM,COc1ccc2C3=C(C(=CC(=O)O3)O)C(=O)N(C)c2c1,4.11690664142431
72,CHEMBL69966,18.0,nM,Cc1cc([nH]c1\C=C\2/C(=O)Nc3ncnc(Nc4cccc(c4)C#C)c23)C(=O)NCCN5CCOCC5,7.7447274948966935
866,CHEMBL165731,1.5,nM,Cc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1,8.823908740944319
3017,CHEMBL592216,2.53,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCC#C,8.596879478824182
772,CHEMBL154822,100000.0,nM,COC(=O)c1ccc(CNC(=O)CCc2c(SSc3[nH]c4ccccc4c3CCC(=O)NCc5ccc(C(=O)OC)c(O)c5)[nH]c6ccccc26)cc1O,4.0
2107,CHEMBL257411,366.0,nM,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc5nccs5)c3)c12)C(=O)N6CCOCC6,6.436518914605589
544,CHEMBL542755,20.0,nM,Cl.COc1cccc2sc3c(Nc4cccc(Br)c4)ncnc3c12,7.698970004336019
982,CHEMBL78206,1300.0,nM,CC(C)(C)NC(=O)c1ccc(cc1)S(=O)(=O)Oc2ccc(\C=C\[N+](=O)[O-])cc2,5.886056647693163
2322,CHEMBL85021,400.0,nM,CC(C)c1cc(\C=C\2/C(=O)Nc3ccccc23)cc(C(C)C)c1O,6.3979400086720375
5772,CHEMBL3902295,4700.0,nM,Fc1ccc(Nc2ncnc3cc4OC(=O)N(CCOC(=O)CCl)c4cc23)cc1F,5.327902142064283
1456,CHEMBL332906,2.0,nM,Nc1ccc(cc1)c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23,8.698970004336019
4900,CHEMBL3263961,1370.0,nM,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(c4)c5cnn(C)c5)cc3F)ccnc2cc1OCCCN6CCOCC6,5.863279432843593
1879,CHEMBL214798,2.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC4CCN(C)CC4,8.698970004336019
3673,CHEMBL1812569,2810.0,nM,Clc1cccc(Nc2ncnc3ccc(NC(=O)\C=C\c4cccc5ccccc45)cc23)c1,5.55129368009492
2055,CHEMBL248045,2580.0,nM,COc1ccc2c(N[C@@H]3C[C@H]3c4ccccc4)c(cnc2c1)C#N,5.58838029403677
5540,CHEMBL3759780,6.0,nM,COc1cc(F)ccc1c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2,8.221848749616356
2627,CHEMBL460894,1.445,nM,CC(C(=O)\C=C\C(=O)NCCCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.840132152907433
5308,CHEMBL3633930,29.0,nM,CCNC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4cccc(c4)C(F)(F)F)c(Cl)c3)c2c1,7.5376020021010435
1933,CHEMBL243837,12.2,nM,CCOc1cc2ncnc(NC3=CC(=O)C(=CC3=O)OCc4cccc(Cl)c4)c2cc1NC(=O)\C=C\CN(C)C,7.913640169325252
2156,CHEMBL270695,0.9333,nM,OCC(O)CNc1c(Br)cccc1Nc2ncnc3ccncc23,9.029978734171634
5661,CHEMBL3805775,247.2,nM,COCC(C)Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c4OCCOc14,6.606951533583222
851,CHEMBL76432,3.0,nM,N(c1ccc2[nH]ccc2c1)c3ncnc4cc(sc34)c5ccccc5,8.522878745280337
712,CHEMBL1744086,95.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC[C@@H](O)CN4CCOCC4,7.022276394711152
3669,CHEMBL1812560,1020.0,nM,[O-][N+](=O)c1ccccc1\C=C\C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2,5.991399828238082
6233,CHEMBL3671559,128.0,nM,CC(=O)N1CCCC(C1)Oc2cc3ncnc(Nc4ccc(Br)cc4F)c3cc2NC(=O)C=C,6.892790030352131
1741,CHEMBL383121,7500.0,nM,COc1ccc2Oc3ncnc(Nc4ccccc4)c3NCc2c1,5.1249387366083
952,CHEMBL122522,6700.0,nM,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2)c1O,5.173925197299174
3857,CHEMBL1914665,4.0,nM,Br.CC[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(O)cc3)c4ccccc4,8.397940008672037
3172,CHEMBL1173191,10640.0,nM,NC(=S)N1N=C(CC1c2ccc(cc2)[N+](=O)[O-])c3ccc(Br)c(Br)c3,4.9730583720409705
2739,CHEMBL513362,14.0,nM,Cc1cccc(Nc2ncnc3nc(Nc4ccc(cc4)S(=O)(=O)N)sc23)c1,7.853871964321762
5763,CHEMBL3828021,3.58,nM,Cn1cc(cn1)c2ccc3ncnc(Nc4cccc(c4)C#C)c3c2,8.446116973356126
5885,CHEMBL3939985,10.0,nM,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)\C=C\CN5CCN(C)CC5,8.0
3050,CHEMBL590526,1860.0,nM,Oc1ccc(CN(Cc2cc(Cl)cc(Cl)c2O)C(=O)Nc3ccccc3)cc1,5.730487055782084
4000,CHEMBL1958028,4790.0,nM,Fc1ccc(cc1)C2=NN(C(C2)c3ccc(Br)cc3)C4=NC(=O)CS4,5.319664486585437
3491,CHEMBL1641995,2200.0,nM,Brc1cccc(Nc2ncc(C#N)c3ccc(NC(=O)[C@@H]4CCC(=O)N4)cc23)c1,5.657577319177793
2871,CHEMBL570709,770.0,nM,CN(\N=N\c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)Oc4ccc(cc4)[N+](=O)[O-],6.113509274827518
4998,CHEMBL3353401,10300000.0,nM,COc1cc(N2CCN(CC2)C(=O)N3CCNCC3)c(NC(=O)C=C)cc1Nc4ncc(Cl)c(n4)c5cnn6ccccc56,1.9871627752948278
6218,CHEMBL3671544,251.0,nM,CC(CN(C)C)C(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,6.600326278518962
3923,CHEMBL1928312,5.93,nM,COc1ccc2[nH]c(cc2c1)C(=O)c3cc4c(Nc5ccc(F)c(Cl)c5)ncnc4s3,8.226945306635738
3385,CHEMBL1241776,7400.0,nM,CC(C)n1nc(c2ccc3N=CNC(=O)c3c2)c4c(N)ncnc14,5.130768280269024
6212,CHEMBL3671538,21.0,nM,CN(C)CCCC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.6777807052660805
6775,CHEMBL4092632,29.4,nM,CN1CCN(CC1)c2ccc(Nc3ncc4CN(C(=O)N([C@H]5CCN(C5)C(=O)C(C)(C)C)c4n3)c6ccccc6Cl)cc2C,7.531652669587842
1013,CHEMBL417478,0.16,nM,Fc1ccc(Nc2ncnc3cc(\C=C\CCN4CCOCC4)c(NC(=O)C=C)nc23)cc1Cl,9.795880017344075
5288,CHEMBL1688539,30.0,nM,Fc1ccc(Nc2ncnc3ccccc23)cc1Cl,7.522878745280337
3761,CHEMBL1828867,5170.0,nM,Fc1ccc(CC(=O)NS(=O)(=O)c2ccc(F)cc2)cc1,5.286509456906058
5659,CHEMBL3805782,20.5,nM,Fc1ccc(Nc2ncnc3cc(OC4CCOC4)c5OCCOc5c23)cc1Cl,7.688246138944246
5076,CHEMBL3403509,162.3,nM,COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)c(OC)c1,6.789681480173768
5646,CHEMBL3800597,153.7,nM,CCC(=O)N1CCN(CC1)c2ccc(Nc3ncc(SC)c(Oc4cccc(NC(=O)C=C)c4)n3)c(OC)c2,6.813326132500255
6672,CHEMBL4094823,32.35,nM,Clc1cccc(Nc2ncnc3ccc(NC(=O)C4CCC5(CC4)OOC6(O5)C7CC8CC(CC6C8)C7)cc23)c1,7.490125714995281
1830,CHEMBL209818,1139.0,nM,CN(C(=O)N(CCCl)N=O)c1ccc2ncnc(Nc3cccc(C)c3)c2c1,5.9434762759209
5764,CHEMBL3828092,31.9,nM,Fc1ccc(Nc2ncnc3ccc(cc23)c4cnn(c4)C5CCNCC5)cc1Cl,7.496209316942819
5434,CHEMBL3740713,4490.0,nM,Cc1ccc(cc1)n2cc(C(=O)c3c(C)[nH]c(c4ccccc4)c3c5ccccc5)c(n2)C(=O)Nc6ccccc6,5.347753658996677
4574,CHEMBL2425735,0.63,nM,Brc1cccc(Nc2ncnc3ccc(NC(=O)CCCN4CCCCC4)cc23)c1,9.200659450546418
4852,CHEMBL3237945,910.0,nM,CCOC(=O)C1=C(N)N(C2=C(C1c3c(C)nn(c3Cl)c4ccc(C)cc4)C(=O)CCC2)c5cccnc5,6.040958607678906
2440,CHEMBL507329,65.0,nM,Fc1cccc(COc2ccc(Nc3ncnc4cc(C#C[C@@H]5C[C@H](CN5)OC(=O)N6CCOCC6)sc34)cc2Cl)c1,7.187086643357144
2698,CHEMBL126903,15.85,nM,CN(CC(=O)O)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.79997073344623
299,CHEMBL36967,4.8,nM,Brc1cccc(Nc2ncnc3cc4[nH]cc(CN5CCOCC5)c4cc23)c1,8.318758762624412
1505,CHEMBL50470,1350.0,nM,CCN(CC)CCCNc1ncc2C=C(C(=O)N(C)c2n1)c3c(Cl)cccc3Cl,5.8696662315049934
3034,CHEMBL590876,4710.0,nM,Oc1ccc(\C=N\NC2=NC(=O)CS2)cc1,5.326979092871103
3872,CHEMBL1929308,7440.0,nM,CC(C)(C)c1ccc(cc1)c2oc(SCc3ccccc3)nn2,5.128427064454121
3826,CHEMBL1200679,2188.4,nM,[Cl-].[Cl-].[Zn+2],5.659873293894568
1688,CHEMBL202424,15.0,nM,CCCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,7.823908740944319
1015,CHEMBL32844,1.7,nM,CN1CCN(CCCOc2cc3ncnc(Nc4cccc(Br)c4)c3cc2NC(=O)C=C)CC1,8.769551078621726
4594,CHEMBL2437467,12.1,nM,NC(=O)c1ccc(Nc2ncc3N=CC(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)cc1,7.91721462968355
2290,CHEMBL256529,33.0,nM,CO\N=C\c1c(N)ncnc1Nc2ccc(OCc3cc(F)cc(F)c3)c(Cl)c2,7.481486060122112
5448,CHEMBL3740102,15320.0,nM,CN(C)C\C=C\C(=O)Nc1cccc(Nc2nc(N\N=C(/C)\c3ccc(F)cc3)ncc2Cl)c1,4.814741234703415
3670,CHEMBL1812561,3610.0,nM,Clc1cccc(Nc2ncnc3ccc(NC(=O)\C=C\c4ccccc4)cc23)c1,5.442492798094342
2824,CHEMBL497459,8.0,nM,CN(C)\N=C\c1c(N)ncnc1Nc2ccc3c(cnn3Cc4cccc(F)c4)c2,8.096910013008056
1479,CHEMBL65063,2700.0,nM,Nc1ncnc2c1cnn2c3ccccc3,5.568636235841013
2774,CHEMBL475594,2.0,nM,CN(C)Cc1oc(cc1)c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2,8.698970004336019
6688,CHEMBL4060383,20000.0,nM,Nc1nc(N)c2c(n1)[nH]c3cccc(Sc4ccc5ccccc5c4)c23,4.698970004336019
3298,CHEMBL1241270,12400.0,nM,Cc1ccc(cc1O)c2n[nH]c3ncnc(N)c23,4.906578314837765
2890,CHEMBL593860,2.0,nM,COc1cc2c(Nc3ccc(c(OC)c3)c4nc5ccccc5s4)ncnc2cc1OCCCN6CCN(C)CC6,8.698970004336019
4144,CHEMBL2047248,24100.0,nM,Nc1nc2Cc3ccccc3c2c(Nc4cccc(Br)c4)n1,4.617982957425132
3055,CHEMBL603186,4680.0,nM,Oc1c(Br)cc(Br)cc1CN(Cc2ccc(F)cc2)C(=O)Nc3ccccc3,5.329754146925876
377,CHEMBL281990,1000.0,nM,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC4CCN(C)CC4,6.0
3610,CHEMBL113535,2187.76,nM,COc1cc2ncc(C#N)c(Nc3cccc(c3)N=[N+]=[N-])c2cc1OC,5.660000322371772
2099,CHEMBL251291,114.2,nM,OCCCC#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,6.942333896090171
1626,CHEMBL365805,250.0,nM,CN1CCN(CC1)c2cc3ncnc(Nc4cccc(Br)c4)c3cc2NC(=O)C=C,6.6020599913279625
3703,CHEMBL1821879,19640.0,nM,Cc1ccc(cc1)C2CC(=NN2c3nc(cs3)c4ccccc4)c5ccc(Br)cc5,4.706858516549069
3728,CHEMBL1822066,8430.0,nM,COc1ccc(cc1)C2=NN(C(C2)c3ccc(cc3)[N+](=O)[O-])c4nc(cs4)c5ccc(Cl)cc5,5.074172425375258
1845,CHEMBL213560,710.0,nM,Oc1ccc(\C=C/2\N(CCc3ccccc3)C(=O)NC2=O)cc1,6.1487416512809245
3043,CHEMBL592240,27000.0,nM,O=C1CSC(=N1)NN=C2CCCCCCC2,4.568636235841013
4997,CHEMBL3353400,11000000.0,nM,COc1cc(N2CCN(CC2)C(=O)[C@H](C)O)c(NC(=O)C=C)cc1Nc3ncc(Cl)c(n3)c4cnn5ccccc45,1.9586073148417749
3886,CHEMBL1928946,108.0,nM,CC(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,6.966576244513051
6099,CHEMBL3954571,1000.0,nM,COc1ccc(cc1Nc2nccc(n2)c3c(nc4ccccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CC7)N8CCCCC8,6.0
1438,CHEMBL49120,350.0,nM,CCN(CC)CCOc1ccc(Nc2ncc3C=C(C(=O)N(C)c3n2)c4c(Cl)cccc4Cl)cc1,6.455931955649724
1819,CHEMBL382822,450.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCC[C@@H]4C(=O)N(C)C,6.346787486224656
5565,CHEMBL3758768,14.0,nM,COc1cc(CO)ccc1c2cc3c(Nc4ccccc4)ncnc3s2,7.853871964321762
2433,CHEMBL516487,54.0,nM,COC(=O)c1c(N)ncnc1Nc2ccc(OCc3ccccc3)c(Cl)c2,7.267606240177032
1184,CHEMBL293991,530.0,nM,NCCCn1ccc2c(cccc12)c3ccnc(Nc4cccc(OC(F)(F)C(F)F)c4)n3,6.275724130399211
4941,CHEMBL3040910,27.0,nM,C1COc2cc3ncnc(Nc4cccc(c4)c5ccccc5)c3cc2OC1,7.568636235841013
4491,CHEMBL2385974,850.0,nM,CCOc1cc(c(cc1NC(=O)\C=C\CN(C)C)C(=O)Nc2ccc(OCc3ccccn3)c(Cl)c2)[N+](=O)[O-],6.070581074285707
6523,CHEMBL3647423,2.0,nM,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\[C@H]4CCCN4C,8.698970004336019
2843,CHEMBL554993,2.7,ug.mL-1,COc1cc(O)c2C(=O)C3=C([C@@H](O)[C@](C)(O)[C@H](O)[C@H]3O)C(=O)c2c1c4c(O)c5C(=O)c6cc(O)c(C)cc6C(=O)c5cc4OC,8.568636235841012
1095,CHEMBL53665,1.2,nM,Fc1ccc(Nc2ncnc3ccc(NC(=O)C=C)nc23)cc1Br,8.920818753952375
2593,CHEMBL489306,1.514,nM,Fc1ccc(Cc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)cc1Cl,8.819874124835946
4318,CHEMBL2316158,1900.0,nM,COc1cc(OC)cc(\C=C\2/CCC\C(=C/c3ccc(cc3)S(=O)(=O)C)\C2=O)c1,5.721246399047171
5649,CHEMBL3798128,38.8,nM,CSc1cnc(Nc2ccc(cc2OC(F)F)N3CCN(CC3)C(=O)C)nc1Oc4cccc(NC(=O)C=C)c4,7.411168274405793
3377,CHEMBL1242754,1000.0,nM,CC(C)n1nc(c2cnc3ccccc3c2)c4c(N)ncnc14,6.0
503,CHEMBL125568,14.0,nM,OCC(CO)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.853871964321762
190,CHEMBL99024,1040.0,nM,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4,5.982966660701219
1078,CHEMBL441083,910.0,nM,Cc1cccc(Nc2ncnc3ccccc23)c1,6.040958607678906
1300,CHEMBL93537,203.0,nM,Brc1cccc(Nc2ncnc3ccc(NC(=O)\C=C\CN4CCSCC4)cc23)c1,6.692503962086787
741,CHEMBL544538,1500.0,nM,Cl.C=C(CN1CCNCC1)C(=O)c2ccc(OCc3ccccc3)cc2,5.823908740944319
3965,CHEMBL1945450,27050.0,nM,Cc1ccc(cc1)S(=O)(=O)NC(=O)c2cccnc2Cl,4.567832730557412
2667,CHEMBL39715,3.388,nM,COC(=O)CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,8.47005659834133
825,CHEMBL308498,1.0,nM,CC(C)(CO)NCc1ccc(cc1)c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2,9.0
4848,CHEMBL3237941,32130.0,nM,Cc1nn(c(Cl)c1C2C(=C(N)N(C3=C2C(=O)CC(C)(C)C3)c4cccnc4)C#N)c5ccccc5,4.493089274448482
6771,CHEMBL4074601,12.1,nM,CN1CCN(CC1)c2ccc(Nc3ncc4CN(C(=O)N([C@H]5CCN(C5)C(=O)C)c4n3)c6ccccc6Cl)cc2C,7.91721462968355
4513,CHEMBL2419762,27.0,nM,Cl.C1COc2cc3ncnc(Nc4cccc(c4)c5ccccc5)c3cc2OC1,7.568636235841013
2611,CHEMBL454370,1.0959999999999999,nM,Brc1cccc(Nc2ncnc3cnc(CC(=O)\C=C\C=C)cc23)c1,8.96018944585165
